case_type,case_index,mutation_family,trace,imperative_accepts,declare_model_accepts,declare_closed_world_accepts
positive,78,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,79,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,80,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,81,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,82,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,83,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,84,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,85,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,86,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,87,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,88,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,89,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,90,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,91,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,92,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,93,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,94,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,95,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,96,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,97,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,98,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,99,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,100,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,101,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,102,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,103,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,104,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,105,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,106,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,107,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,108,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,109,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,110,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,111,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,112,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,113,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,114,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,115,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,116,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,117,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,118,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,119,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,120,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,121,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,122,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,123,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,124,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,125,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,126,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,127,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,128,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,129,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,130,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,131,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,132,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,133,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,134,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,135,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,136,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,137,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,138,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,139,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,140,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,141,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,142,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,143,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,144,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,145,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,146,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,147,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,148,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,149,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
negative,0,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,1,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,2,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,3,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,4,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,5,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,6,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,7,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,8,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,9,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,10,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,11,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,12,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,13,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,14,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,15,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,16,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,17,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,18,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,19,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,20,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,21,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,22,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,23,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,24,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,25,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,26,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,27,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,28,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,29,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,30,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,31,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,32,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,33,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,34,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,35,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,36,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,37,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,38,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,39,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,40,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,41,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,42,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,43,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,44,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,45,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,46,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,47,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,48,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,49,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,50,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,51,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,52,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,53,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,54,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,55,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,56,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,57,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,58,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,59,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,60,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,61,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,62,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,63,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,64,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,65,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,66,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,67,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,68,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,69,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,70,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,71,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,72,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,73,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,74,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,75,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,76,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,77,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,78,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,79,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,80,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,81,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,82,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,83,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,84,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,85,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,86,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,87,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,88,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,89,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,90,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,91,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,92,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,93,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,94,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,95,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,96,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,97,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,98,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,99,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,100,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,101,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,102,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,103,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,104,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,105,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,106,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,107,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,108,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,109,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,110,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,111,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,112,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,113,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,114,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,115,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,116,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,117,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,118,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,119,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,120,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,121,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,122,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,123,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,124,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,125,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,126,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,127,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,128,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,129,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,130,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,131,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,132,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,133,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,134,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,135,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,136,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,137,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,138,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,139,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,140,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,141,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,142,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,143,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,144,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,145,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,False
negative,146,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,147,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,148,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,149,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
