case_type,case_index,mutation_family,trace,imperative_accepts,declare_model_accepts,declare_closed_world_accepts
positive,78,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,79,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,80,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,81,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,82,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,83,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,84,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,85,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,86,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,87,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,88,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,89,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,90,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,91,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,92,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,93,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,94,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,95,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,96,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,97,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,98,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,99,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,100,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,101,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,102,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,103,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,104,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,105,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,106,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,107,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,108,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,109,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,110,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,111,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,112,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,113,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,114,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,115,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,116,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,117,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,118,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,119,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,120,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,121,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,122,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,123,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,124,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,125,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,126,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,127,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,128,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,129,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,130,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,131,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,132,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,133,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,134,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,135,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,136,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,137,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,138,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,139,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,140,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,141,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,142,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,143,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,144,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,145,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,146,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,147,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,148,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,149,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
negative,0,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,1,noise_delete,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,2,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,3,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,4,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,5,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,6,noise_delete,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,7,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,8,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,9,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,10,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,11,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,12,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,13,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,14,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,15,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,16,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,17,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,18,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,19,noise_delete,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,20,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,21,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,22,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,23,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,24,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,25,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,26,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,27,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,28,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,29,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,30,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,31,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,32,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,33,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,34,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,35,noise_delete,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,36,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,37,noise_delete,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,38,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,39,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,40,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,41,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,42,noise_delete,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,43,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,44,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,45,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,46,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,47,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,48,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,49,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,50,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,51,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,52,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,53,noise_delete,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,54,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,55,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,56,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,57,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,58,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,59,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,60,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,61,noise_delete,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,62,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,63,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,64,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,65,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,66,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,67,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,68,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,69,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,70,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,71,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,72,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,73,noise_delete,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,74,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,75,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,76,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,77,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,78,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,79,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,80,noise_delete,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,81,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,82,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,83,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,84,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,85,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,86,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,87,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,88,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,89,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,90,noise_delete,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,91,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,92,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,93,noise_delete,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,94,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,95,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,96,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,97,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,98,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,99,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,100,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,101,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,102,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,103,noise_delete,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,104,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,105,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,106,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,107,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,108,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,109,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,110,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,111,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,112,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,113,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,114,noise_delete,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,115,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,116,noise_delete,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,117,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,118,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,119,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,120,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,121,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,122,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,123,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,124,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,125,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,126,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,127,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,128,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,129,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,130,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,131,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,132,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,133,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,134,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,135,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,136,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,137,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,138,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,139,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,140,noise_delete,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,141,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,142,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,143,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,144,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,145,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,146,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,147,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,148,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,149,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
