case_type,case_index,mutation_family,trace,imperative_accepts,declare_model_accepts,declare_closed_world_accepts
negative,8,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,9,notify_before_decide,Register -> Check -> Assess -> Manual review -> Notify -> Decide -> Archive,False,False,False
negative,10,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,11,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,12,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,False,False
negative,13,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive,False,False,False
negative,14,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,15,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,16,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive,False,False,False
negative,17,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,18,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,19,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,20,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,21,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,22,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,23,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,24,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,False,False
negative,25,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,False,False
negative,26,notify_before_decide,Register -> Check -> Request documents -> Assess -> Manual review -> Notify -> Decide -> Archive,False,False,False
negative,27,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,False,False
negative,28,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,29,register_not_first,Check -> Request documents -> Assess -> Manual review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,30,notify_before_decide,Register -> Check -> Request documents -> Assess -> Manual review -> Notify -> Decide -> Archive,False,False,False
negative,31,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,32,missing_decide,Register -> Check -> Assess -> Manual review -> Notify -> Archive,False,False,False
negative,33,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,34,register_not_first,Check -> Assess -> Manual review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,35,archive_before_notify,Register -> Check -> Assess -> Manual review -> Decide -> Archive -> Notify,False,False,False
negative,36,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,False,False
negative,37,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,38,register_not_first,Check -> Request documents -> Assess -> Manual review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,39,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,40,duplicate_notify,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,41,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,False,False
negative,42,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,43,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,44,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,45,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,46,missing_decide,Register -> Check -> Request documents -> Assess -> Manual review -> Notify -> Archive,False,False,False
negative,47,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,48,archive_before_notify,Register -> Check -> Request documents -> Assess -> Manual review -> Decide -> Archive -> Notify,False,False,False
negative,49,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,50,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive,False,False,False
negative,51,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,52,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,53,register_not_first,Check -> Assess -> Manual review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,54,missing_decide,Register -> Check -> Assess -> Manual review -> Notify -> Archive,False,False,False
negative,55,duplicate_notify,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,56,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,57,archive_before_notify,Register -> Check -> Request documents -> Assess -> Manual review -> Decide -> Archive -> Notify,False,False,False
negative,58,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,False,False
negative,59,duplicate_notify,Register -> Check -> Request documents -> Assess -> Manual review -> Decide -> Notify -> Notify -> Archive,False,False,False
