case_type,case_index,mutation_family,trace,imperative_accepts,declare_model_accepts,declare_closed_world_accepts
negative,48,missing_decide,Register -> Check -> Assess -> Manual review -> Notify -> Archive,False,False,False
negative,49,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,50,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive,False,False,False
negative,51,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,52,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,53,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,54,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,55,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,56,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,57,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,58,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,False,False
negative,59,archive_before_notify,Register -> Check -> Request documents -> Assess -> Manual review -> Decide -> Archive -> Notify,False,False,False
