case_type,case_index,mutation_family,trace,imperative_accepts,declare_model_accepts,declare_closed_world_accepts
negative,16,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,17,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,18,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,19,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,True,False
negative,20,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,21,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,22,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,23,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,24,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,25,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,26,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,27,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,28,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,29,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,30,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,31,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,32,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,33,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,34,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,35,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,True,False
negative,36,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,True,False
negative,37,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,38,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,39,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,40,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,41,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,True,False
negative,42,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,43,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,44,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,45,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,46,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,47,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,48,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,True,False
negative,49,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,50,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,51,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,52,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,53,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,54,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,55,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,56,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,57,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,True,False
negative,58,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,59,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
