case_type,case_index,mutation_family,trace,imperative_accepts,declare_model_accepts,declare_closed_world_accepts
negative,16,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,17,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,18,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,19,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,20,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,True,False
negative,21,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,22,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,23,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,24,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,25,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,26,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,27,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,28,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,29,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,30,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,31,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,32,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,33,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,34,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,35,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,36,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,37,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,True,False
negative,38,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,39,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,40,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,41,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,42,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,43,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,44,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,45,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,46,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,47,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,True,False
negative,48,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,49,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,50,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,51,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,52,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,53,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,54,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,55,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,56,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,57,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,True,False
negative,58,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive,False,True,False
negative,59,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive,False,True,False
