scenario,variability,seed,train_traces,positive_test_traces,negative_test_traces,inductive_noise_threshold,declare_min_support_ratio,declare_min_confidence_ratio,train_activity_count,train_variant_count,train_variant_ratio,train_variant_entropy,train_variant_entropy_normalized,train_mean_trace_length,imperative_petri_places,imperative_petri_transitions,imperative_petri_visible_transitions,imperative_petri_hidden_transitions,imperative_petri_arcs,imperative_bpmn_nodes,imperative_bpmn_flows,imperative_bpmn_tasks,imperative_bpmn_gateways,imperative_bpmn_xor_gateways,imperative_bpmn_and_gateways,imperative_bpmn_or_gateways,imperative_bpmn_split_gateways,imperative_control_flow_complexity,imperative_bpmn_density,imperative_bpmn_structural_overhead,imperative_bpmn_nodes_per_observed_activity,declarative_declare_relation_records_raw,declarative_declare_symmetric_deduplicated_constraints,declarative_declare_constraints,declarative_declare_constraints_primitive_preferred,declarative_declare_redundant_records_removed,declarative_declare_unary_constraints,declarative_declare_binary_constraints,declarative_declare_template_count,declarative_declare_observed_activities,declarative_declare_constrained_activities,declarative_declare_unconstrained_activities,declarative_declare_constraint_density,declarative_declare_graph_mean_degree,declarative_declare_graph_max_degree,declarative_declare_relation_overlap,declarative_declare_mean_support_ratio,declarative_declare_mean_confidence_ratio,declarative_declare_constraints_per_observed_activity,declarative_declare_raw_records_per_observed_activity,declarative_declare_primitive_constraints_per_observed_activity,imperative_test_tp,imperative_test_fn,imperative_test_fp,imperative_test_tn,imperative_test_accuracy,imperative_test_precision,imperative_test_recall,imperative_test_f1,imperative_test_false_acceptance_rate,imperative_test_false_rejection_rate,imperative_test_mutation_family_count,imperative_test_mutation_macro_rejection_rate,imperative_test_mutation_macro_balanced_accuracy,imperative_test_f1_leave_one_family_out_min,imperative_test_f1_leave_one_family_out_max,imperative_test_f1_leave_one_family_out_range,declarative_test_tp,declarative_test_fn,declarative_test_fp,declarative_test_tn,declarative_test_accuracy,declarative_test_precision,declarative_test_recall,declarative_test_f1,declarative_test_false_acceptance_rate,declarative_test_false_rejection_rate,declarative_test_mutation_family_count,declarative_test_mutation_macro_rejection_rate,declarative_test_mutation_macro_balanced_accuracy,declarative_test_f1_leave_one_family_out_min,declarative_test_f1_leave_one_family_out_max,declarative_test_f1_leave_one_family_out_range,declarative_closed_world_test_tp,declarative_closed_world_test_fn,declarative_closed_world_test_fp,declarative_closed_world_test_tn,declarative_closed_world_test_accuracy,declarative_closed_world_test_precision,declarative_closed_world_test_recall,declarative_closed_world_test_f1,declarative_closed_world_test_false_acceptance_rate,declarative_closed_world_test_false_rejection_rate,declarative_closed_world_test_mutation_family_count,declarative_closed_world_test_mutation_macro_rejection_rate,declarative_closed_world_test_mutation_macro_balanced_accuracy,declarative_closed_world_test_f1_leave_one_family_out_min,declarative_closed_world_test_f1_leave_one_family_out_max,declarative_closed_world_test_f1_leave_one_family_out_range,imperative_native_fitness,imperative_native_precision,imperative_native_generalization,imperative_native_simplicity,declarative_full_trace_conformance,declarative_mean_constraint_satisfaction,runtime_seconds
noise,0.0,3004,350,150,150,0.1,0.05,0.95,6,1,0.002857142857142857,0.0,0.0,6.0,7,6,6,0,12,8,7,6,0,0,0,0,0,0,0.125,2,1.3333333333333333,112,97,37,67,75,7,30,4,6,6,0,0.25170068027210885,5.0,5,5,1.0,1.0,6.166666666666667,18.666666666666668,11.166666666666666,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.11451487502199598
noise,0.0,3004,350,150,150,0.2,0.05,0.95,6,1,0.002857142857142857,0.0,0.0,6.0,7,6,6,0,12,8,7,6,0,0,0,0,0,0,0.125,2,1.3333333333333333,112,97,37,67,75,7,30,4,6,6,0,0.25170068027210885,5.0,5,5,1.0,1.0,6.166666666666667,18.666666666666668,11.166666666666666,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.11621770801139064
noise,0.0,3005,350,150,150,0.0,0.05,0.95,6,1,0.002857142857142857,0.0,0.0,6.0,7,6,6,0,12,8,7,6,0,0,0,0,0,0,0.125,2,1.3333333333333333,112,97,37,67,75,7,30,4,6,6,0,0.25170068027210885,5.0,5,5,1.0,1.0,6.166666666666667,18.666666666666668,11.166666666666666,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.11644066599546932
noise,0.0,3005,350,150,150,0.1,0.05,0.95,6,1,0.002857142857142857,0.0,0.0,6.0,7,6,6,0,12,8,7,6,0,0,0,0,0,0,0.125,2,1.3333333333333333,112,97,37,67,75,7,30,4,6,6,0,0.25170068027210885,5.0,5,5,1.0,1.0,6.166666666666667,18.666666666666668,11.166666666666666,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.13647241701255552
noise,0.0,3005,350,150,150,0.2,0.05,0.95,6,1,0.002857142857142857,0.0,0.0,6.0,7,6,6,0,12,8,7,6,0,0,0,0,0,0,0.125,2,1.3333333333333333,112,97,37,67,75,7,30,4,6,6,0,0.25170068027210885,5.0,5,5,1.0,1.0,6.166666666666667,18.666666666666668,11.166666666666666,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.11488195799756795
noise,0.05,3001,350,150,150,0.0,0.05,0.95,10,12,0.03428571428571429,0.39982313871627123,0.111527844052997,5.994285714285715,14,19,10,9,42,28,37,10,16,14,2,0,8,16,0.04894179894179894,18,2.8,112,97,37,67,75,7,30,4,10,6,4,0.08705882352941176,3.0,5,5,1.0,0.9944401544401544,3.7,11.2,6.7,150,0,83,67,0.7233333333333334,0.6437768240343348,1.0,0.7832898172323759,0.5533333333333333,0.0,9.0,0.4444444444444444,0.7222222222222222,0.7832898172323759,0.819672131147541,0.03638231391516511,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.18283050000900403
noise,0.05,3001,350,150,150,0.1,0.05,0.95,10,12,0.03428571428571429,0.39982313871627123,0.111527844052997,5.994285714285715,10,13,10,3,26,18,21,10,6,6,0,0,3,7,0.06862745098039216,8,1.8,112,97,37,67,75,7,30,4,10,6,4,0.08705882352941176,3.0,5,5,1.0,0.9944401544401544,3.7,11.2,6.7,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.1785103329748381
noise,0.05,3001,350,150,150,0.2,0.05,0.95,10,12,0.03428571428571429,0.39982313871627123,0.111527844052997,5.994285714285715,10,13,10,3,26,18,21,10,6,6,0,0,3,7,0.06862745098039216,8,1.8,112,97,37,67,75,7,30,4,10,6,4,0.08705882352941176,3.0,5,5,1.0,0.9944401544401544,3.7,11.2,6.7,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.26276025001425296
noise,0.05,3002,350,150,150,0.0,0.05,0.95,9,12,0.03428571428571429,0.4590168869484932,0.12803952254902434,5.988571428571428,19,20,9,11,50,29,40,9,18,12,6,0,9,16,0.04926108374384237,20,3.2222222222222223,112,97,37,67,75,7,30,4,9,6,3,0.10818713450292397,3.3333333333333335,5,5,1.0,0.9925868725868727,4.111111111111111,12.444444444444445,7.444444444444445,150,0,33,117,0.89,0.819672131147541,1.0,0.9009009009009009,0.22,0.0,9.0,0.7777777777777778,0.8888888888888888,0.9009009009009009,0.9493670886075949,0.048466187706693975,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.23364379099803045
noise,0.05,3002,350,150,150,0.1,0.05,0.95,9,12,0.03428571428571429,0.4590168869484932,0.12803952254902434,5.988571428571428,10,12,9,3,24,17,19,9,6,6,0,0,3,6,0.06985294117647059,8,1.8888888888888888,112,97,37,67,75,7,30,4,9,6,3,0.10818713450292397,3.3333333333333335,5,5,1.0,0.9925868725868727,4.111111111111111,12.444444444444445,7.444444444444445,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.1838660829816945
noise,0.05,3002,350,150,150,0.2,0.05,0.95,9,12,0.03428571428571429,0.4590168869484932,0.12803952254902434,5.988571428571428,10,12,9,3,24,17,19,9,6,6,0,0,3,6,0.06985294117647059,8,1.8888888888888888,112,97,37,67,75,7,30,4,9,6,3,0.10818713450292397,3.3333333333333335,5,5,1.0,0.9925868725868727,4.111111111111111,12.444444444444445,7.444444444444445,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.16758883401053026
noise,0.05,3003,350,150,150,0.0,0.05,0.95,9,15,0.04285714285714286,0.4616882654473853,0.11817281650178252,5.991428571428571,18,21,9,12,50,33,44,9,22,16,6,0,11,19,0.041666666666666664,24,3.6666666666666665,112,97,37,67,75,7,30,4,9,6,3,0.10818713450292397,3.3333333333333335,5,5,1.0,0.9933590733590734,4.111111111111111,12.444444444444445,7.444444444444445,150,0,50,100,0.8333333333333334,0.75,1.0,0.8571428571428571,0.3333333333333333,0.0,9.0,0.6666666666666666,0.8333333333333333,0.8571428571428571,0.9009009009009009,0.04375804375804382,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.17017545801354572
noise,0.05,3003,350,150,150,0.1,0.05,0.95,9,15,0.04285714285714286,0.4616882654473853,0.11817281650178252,5.991428571428571,10,12,9,3,24,17,19,9,6,6,0,0,3,6,0.06985294117647059,8,1.8888888888888888,112,97,37,67,75,7,30,4,9,6,3,0.10818713450292397,3.3333333333333335,5,5,1.0,0.9933590733590734,4.111111111111111,12.444444444444445,7.444444444444445,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.16149112497805618
noise,0.05,3003,350,150,150,0.2,0.05,0.95,9,15,0.04285714285714286,0.4616882654473853,0.11817281650178252,5.991428571428571,10,12,9,3,24,17,19,9,6,6,0,0,3,6,0.06985294117647059,8,1.8888888888888888,112,97,37,67,75,7,30,4,9,6,3,0.10818713450292397,3.3333333333333335,5,5,1.0,0.9933590733590734,4.111111111111111,12.444444444444445,7.444444444444445,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.1673925000068266
noise,0.05,3004,350,150,150,0.0,0.05,0.95,9,13,0.037142857142857144,0.487061342817036,0.1316225583757679,5.988571428571428,19,22,9,13,52,31,42,9,20,14,6,0,10,18,0.04516129032258064,22,3.4444444444444446,112,97,37,67,75,7,30,4,9,6,3,0.10818713450292397,3.3333333333333335,5,5,1.0,0.991891891891892,4.111111111111111,12.444444444444445,7.444444444444445,150,0,50,100,0.8333333333333334,0.75,1.0,0.8571428571428571,0.3333333333333333,0.0,9.0,0.6666666666666666,0.8333333333333333,0.8571428571428571,0.9009009009009009,0.04375804375804382,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.19150616700062528
noise,0.05,3004,350,150,150,0.1,0.05,0.95,9,13,0.037142857142857144,0.487061342817036,0.1316225583757679,5.988571428571428,11,12,9,3,26,17,20,9,6,4,2,0,3,6,0.07352941176470588,8,1.8888888888888888,112,97,37,67,75,7,30,4,9,6,3,0.10818713450292397,3.3333333333333335,5,5,1.0,0.991891891891892,4.111111111111111,12.444444444444445,7.444444444444445,150,0,16,134,0.9466666666666667,0.9036144578313253,1.0,0.9493670886075949,0.10666666666666667,0.0,9.0,0.8888888888888888,0.9444444444444444,0.9493670886075949,1.0,0.05063291139240511,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.16458245797548443
noise,0.05,3004,350,150,150,0.2,0.05,0.95,9,13,0.037142857142857144,0.487061342817036,0.1316225583757679,5.988571428571428,11,12,9,3,26,17,20,9,6,4,2,0,3,6,0.07352941176470588,8,1.8888888888888888,112,97,37,67,75,7,30,4,9,6,3,0.10818713450292397,3.3333333333333335,5,5,1.0,0.991891891891892,4.111111111111111,12.444444444444445,7.444444444444445,150,0,16,134,0.9466666666666667,0.9036144578313253,1.0,0.9493670886075949,0.10666666666666667,0.0,9.0,0.8888888888888888,0.9444444444444444,0.9493670886075949,1.0,0.05063291139240511,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.1795445840107277
noise,0.05,3005,350,150,150,0.0,0.05,0.95,11,22,0.06285714285714286,0.7223940487800395,0.1619924040904538,6.017142857142857,22,26,11,15,62,39,53,11,26,18,8,0,13,23,0.03576248313090418,28,3.5454545454545454,112,97,37,67,75,7,30,4,11,6,5,0.07156673114119923,2.727272727272727,5,5,1.0,0.992972972972973,3.3636363636363638,10.181818181818182,6.090909090909091,150,0,51,99,0.83,0.746268656716418,1.0,0.8547008547008548,0.34,0.0,9.0,0.6666666666666666,0.8333333333333333,0.8547008547008548,0.8982035928143712,0.04350273811351646,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.19081537498277612
noise,0.05,3005,350,150,150,0.1,0.05,0.95,11,22,0.06285714285714286,0.7223940487800395,0.1619924040904538,6.017142857142857,13,16,11,5,34,23,28,11,10,8,2,0,5,10,0.05533596837944664,12,2.090909090909091,112,97,37,67,75,7,30,4,11,6,5,0.07156673114119923,2.727272727272727,5,5,1.0,0.992972972972973,3.3636363636363638,10.181818181818182,6.090909090909091,150,0,51,99,0.83,0.746268656716418,1.0,0.8547008547008548,0.34,0.0,9.0,0.6666666666666666,0.8333333333333333,0.8547008547008548,0.8982035928143712,0.04350273811351646,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,,,,,,0.3401985410018824
