case_type,case_index,mutation_family,trace,imperative_accepts,declare_model_accepts,declare_closed_world_accepts
positive,88,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,89,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,90,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,91,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,92,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,93,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,94,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,95,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,96,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,97,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,98,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,99,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,100,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,101,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,102,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,103,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,104,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,105,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,106,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,107,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,108,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,109,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,110,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,111,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,112,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,113,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,114,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,115,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,116,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,117,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,118,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,119,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,120,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,121,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,122,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,123,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,124,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,125,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,126,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,127,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,128,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,129,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,130,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,131,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,132,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,133,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,134,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,135,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,136,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,137,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,138,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,139,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,140,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,141,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,142,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,143,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,144,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,145,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,146,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,147,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,148,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,149,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
negative,0,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,1,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,2,duplicate_register,Register -> Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,3,missing_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Archive,False,False,False
negative,4,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,5,archive_before_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,6,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,7,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,8,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,9,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,10,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive,False,False,False
negative,11,missing_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Archive,False,False,False
negative,12,archive_before_notify,Register -> Check -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,13,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,14,register_not_first,Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,15,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive,False,False,False
negative,16,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,17,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,18,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,19,duplicate_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,20,duplicate_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,21,register_not_first,Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,22,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive,False,False,False
negative,23,duplicate_notify,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,24,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,25,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,26,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,27,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,28,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,29,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,30,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,31,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,32,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,33,notify_before_decide,Register -> Check -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,34,register_not_first,Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,35,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,36,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,37,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,38,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,39,register_not_first,Check -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,40,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,41,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,42,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,43,missing_decide,Register -> Check -> Assess -> Optional review -> Notify -> Archive,False,False,False
negative,44,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,45,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,46,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,47,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,48,duplicate_notify,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,49,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,50,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,51,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,52,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,53,duplicate_notify,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,54,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,55,notify_before_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,56,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,57,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,58,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,59,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,60,archive_before_notify,Register -> Check -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,61,duplicate_register,Register -> Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,62,notify_before_decide,Register -> Check -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,63,notify_before_decide,Register -> Check -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,64,archive_before_notify,Register -> Check -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,65,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,66,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,67,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,68,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,69,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,70,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,71,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,72,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,73,register_not_first,Check -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,74,notify_before_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,75,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,76,register_not_first,Check -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,77,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,78,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,79,notify_before_decide,Register -> Check -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,80,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,81,duplicate_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,82,notify_before_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,83,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,84,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,85,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,86,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,87,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,88,duplicate_register,Register -> Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,89,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,90,duplicate_notify,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,91,notify_before_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,92,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive,False,False,False
negative,93,missing_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Archive,False,False,False
negative,94,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,95,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,96,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,97,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,98,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,99,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,100,archive_before_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,101,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,102,missing_decide,Register -> Check -> Assess -> Optional review -> Notify -> Archive,False,False,False
negative,103,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,104,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,105,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,106,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,107,register_not_first,Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,108,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,109,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,110,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,111,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,112,archive_before_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,113,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,114,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,115,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,116,duplicate_notify,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,117,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,118,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,119,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,120,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,121,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,122,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
