case_type,case_index,mutation_family,trace,imperative_accepts,declare_model_accepts,declare_closed_world_accepts
negative,15,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,16,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,17,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive,False,True,False
negative,18,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,19,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,20,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,21,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,22,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,23,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive,False,True,False
negative,24,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,25,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive,False,True,False
negative,26,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,27,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive,False,True,False
negative,28,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,29,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,30,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive,False,True,False
negative,31,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,32,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive,False,True,False
negative,33,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,34,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,35,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,36,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive,False,True,False
negative,37,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,38,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,39,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,40,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,41,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,42,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,43,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,44,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,45,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,46,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,47,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,48,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,49,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,50,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,51,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,52,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,53,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,54,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,55,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,56,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,57,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,58,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,59,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive,False,True,False
