case_type,case_index,mutation_family,trace,imperative_accepts,declare_model_accepts,declare_closed_world_accepts
negative,17,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,18,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,19,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,20,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,21,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,22,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,23,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,24,missing_check,Register -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,25,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,26,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,27,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive,False,False,False
negative,28,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,29,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,30,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,31,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,32,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive,False,False,False
negative,33,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,34,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,35,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,36,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,37,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,38,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,39,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,40,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,41,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,42,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,43,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,44,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,45,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,46,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,47,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,48,missing_check,Register -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,49,missing_check,Register -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,50,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,51,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,52,missing_check,Register -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,53,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,54,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,55,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,56,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,57,missing_check,Register -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,58,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,59,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
