scenario,variability,seed,train_traces,positive_test_traces,negative_test_traces,inductive_noise_threshold,declare_min_support_ratio,declare_min_confidence_ratio,train_activity_count,train_variant_count,train_variant_ratio,train_variant_entropy,train_variant_entropy_normalized,train_mean_trace_length,imperative_petri_places,imperative_petri_transitions,imperative_petri_visible_transitions,imperative_petri_hidden_transitions,imperative_petri_arcs,imperative_bpmn_nodes,imperative_bpmn_flows,imperative_bpmn_tasks,imperative_bpmn_gateways,imperative_bpmn_xor_gateways,imperative_bpmn_and_gateways,imperative_bpmn_or_gateways,imperative_bpmn_split_gateways,imperative_control_flow_complexity,imperative_bpmn_density,imperative_bpmn_structural_overhead,imperative_bpmn_nodes_per_observed_activity,declarative_declare_relation_records_raw,declarative_declare_symmetric_deduplicated_constraints,declarative_declare_constraints,declarative_declare_constraints_primitive_preferred,declarative_declare_redundant_records_removed,declarative_declare_unary_constraints,declarative_declare_binary_constraints,declarative_declare_template_count,declarative_declare_observed_activities,declarative_declare_constrained_activities,declarative_declare_unconstrained_activities,declarative_declare_constraint_density,declarative_declare_graph_mean_degree,declarative_declare_graph_max_degree,declarative_declare_relation_overlap,declarative_declare_mean_support_ratio,declarative_declare_mean_confidence_ratio,declarative_declare_constraints_per_observed_activity,declarative_declare_raw_records_per_observed_activity,declarative_declare_primitive_constraints_per_observed_activity,imperative_test_tp,imperative_test_fn,imperative_test_fp,imperative_test_tn,imperative_test_accuracy,imperative_test_precision,imperative_test_recall,imperative_test_f1,imperative_test_false_acceptance_rate,imperative_test_false_rejection_rate,imperative_test_mutation_family_count,imperative_test_mutation_macro_rejection_rate,imperative_test_mutation_macro_balanced_accuracy,imperative_test_f1_leave_one_family_out_min,imperative_test_f1_leave_one_family_out_max,imperative_test_f1_leave_one_family_out_range,declarative_test_tp,declarative_test_fn,declarative_test_fp,declarative_test_tn,declarative_test_accuracy,declarative_test_precision,declarative_test_recall,declarative_test_f1,declarative_test_false_acceptance_rate,declarative_test_false_rejection_rate,declarative_test_mutation_family_count,declarative_test_mutation_macro_rejection_rate,declarative_test_mutation_macro_balanced_accuracy,declarative_test_f1_leave_one_family_out_min,declarative_test_f1_leave_one_family_out_max,declarative_test_f1_leave_one_family_out_range,declarative_closed_world_test_tp,declarative_closed_world_test_fn,declarative_closed_world_test_fp,declarative_closed_world_test_tn,declarative_closed_world_test_accuracy,declarative_closed_world_test_precision,declarative_closed_world_test_recall,declarative_closed_world_test_f1,declarative_closed_world_test_false_acceptance_rate,declarative_closed_world_test_false_rejection_rate,declarative_closed_world_test_mutation_family_count,declarative_closed_world_test_mutation_macro_rejection_rate,declarative_closed_world_test_mutation_macro_balanced_accuracy,declarative_closed_world_test_f1_leave_one_family_out_min,declarative_closed_world_test_f1_leave_one_family_out_max,declarative_closed_world_test_f1_leave_one_family_out_range,imperative_native_fitness,imperative_native_precision,imperative_native_generalization,imperative_native_simplicity,declarative_full_trace_conformance,declarative_mean_constraint_satisfaction,runtime_seconds
optional,0.05,1001,350,150,150,0.0,0.05,0.95,8,4,0.011428571428571429,0.6084299971277761,0.30421499856388806,6.1085714285714285,9,10,8,2,20,14,15,8,4,4,0,0,2,4,0.08241758241758242,6,1.75,136,121,61,91,75,7,54,7,8,8,0,0.22761194029850745,6.75,7,12,0.6279156908665106,1.0,7.625,17.0,11.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9110047133308433,0.9047619047619049,1.0,1.0,0.24879250000230968
optional,0.05,1002,350,150,150,0.0,0.05,0.95,8,4,0.011428571428571429,0.58957571140394,0.29478785570197,6.105714285714286,9,10,8,2,20,14,15,8,4,4,0,0,2,4,0.08241758241758242,6,1.75,124,109,49,79,75,7,42,7,8,7,1,0.1828358208955224,5.25,6,8,0.7718950437317785,1.0,6.125,15.5,9.875,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,17,133,0.9433333333333334,0.8982035928143712,1.0,0.9463722397476341,0.11333333333333333,0.0,9.0,0.8888888888888888,0.9444444444444444,0.9463722397476341,1.0,0.05362776025236593,150,0,17,133,0.9433333333333334,0.8982035928143712,1.0,0.9463722397476341,0.11333333333333333,0.0,9.0,0.8888888888888888,0.9444444444444444,0.9463722397476341,1.0,0.05362776025236593,1.0,1.0,0.9087953917728089,0.9047619047619049,1.0,1.0,0.2224114160053432
optional,0.05,1003,350,150,150,0.0,0.05,0.95,8,4,0.011428571428571429,0.535607278520189,0.2678036392600945,6.091428571428572,9,10,8,2,20,14,15,8,4,4,0,0,2,4,0.08241758241758242,6,1.75,112,97,37,67,75,7,30,4,8,6,2,0.13805970149253732,3.75,5,5,1.0,1.0,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,50,100,0.8333333333333334,0.75,1.0,0.8571428571428571,0.3333333333333333,0.0,9.0,0.6666666666666666,0.8333333333333333,0.8571428571428571,0.9009009009009009,0.04375804375804382,150,0,50,100,0.8333333333333334,0.75,1.0,0.8571428571428571,0.3333333333333333,0.0,9.0,0.6666666666666666,0.8333333333333333,0.8571428571428571,0.9009009009009009,0.04375804375804382,1.0,1.0,0.9069851378672175,0.9047619047619049,1.0,1.0,0.24323045799974352
optional,0.05,1004,350,150,150,0.0,0.05,0.95,8,4,0.011428571428571429,0.5602576838621126,0.2801288419310563,6.097142857142857,9,10,8,2,20,14,15,8,4,4,0,0,2,4,0.08241758241758242,6,1.75,124,109,49,79,75,7,42,7,8,7,1,0.1828358208955224,5.25,6,9,0.7676967930029155,1.0,6.125,15.5,9.875,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,33,117,0.89,0.819672131147541,1.0,0.9009009009009009,0.22,0.0,9.0,0.7777777777777778,0.8888888888888888,0.9009009009009009,0.9493670886075949,0.048466187706693975,150,0,33,117,0.89,0.819672131147541,1.0,0.9009009009009009,0.22,0.0,9.0,0.7777777777777778,0.8888888888888888,0.9009009009009009,0.9493670886075949,0.048466187706693975,1.0,1.0,0.9083984553798271,0.9047619047619049,1.0,1.0,0.23636599999736063
optional,0.05,1005,350,150,150,0.0,0.05,0.95,8,4,0.011428571428571429,0.6545500711002321,0.32727503555011606,6.12,9,10,8,2,20,14,15,8,4,4,0,0,2,4,0.08241758241758242,6,1.75,136,121,61,91,75,7,54,7,8,8,0,0.22761194029850745,6.75,7,12,0.6301639344262294,1.0,7.625,17.0,11.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.913221504430576,0.9047619047619049,1.0,1.0,0.2362000419816468
optional,0.05,1006,350,150,150,0.0,0.05,0.95,8,3,0.008571428571428572,0.5641718611527643,0.3559528133290641,6.1,9,10,8,2,20,14,15,8,4,4,0,0,2,4,0.08241758241758242,6,1.75,124,109,49,79,75,7,42,7,8,7,1,0.1828358208955224,5.25,6,9,0.7704956268221574,1.0,6.125,15.5,9.875,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,34,116,0.8866666666666667,0.8152173913043478,1.0,0.8982035928143712,0.22666666666666666,0.0,9.0,0.7777777777777778,0.8888888888888888,0.8982035928143712,0.9463722397476341,0.04816864693326284,150,0,34,116,0.8866666666666667,0.8152173913043478,1.0,0.8982035928143712,0.22666666666666666,0.0,9.0,0.7777777777777778,0.8888888888888888,0.8982035928143712,0.9463722397476341,0.04816864693326284,1.0,0.9922398589065256,0.9079046461129158,0.9047619047619049,1.0,1.0,0.24853862499003299
optional,0.05,1007,350,150,150,0.0,0.05,0.95,8,3,0.008571428571428572,0.6809313302910682,0.4296198364196284,6.128571428571429,9,10,8,2,20,14,15,8,4,4,0,0,2,4,0.08241758241758242,6,1.75,136,121,61,91,75,7,54,7,8,8,0,0.22761194029850745,6.75,7,12,0.6318501170960188,1.0,7.625,17.0,11.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9912126537785588,0.9145161504076271,0.9047619047619049,1.0,1.0,0.23950120899826288
optional,0.05,1008,350,150,150,0.0,0.05,0.95,8,4,0.011428571428571429,0.5803223817888236,0.2901611908944118,6.102857142857143,9,10,8,2,20,14,15,8,4,4,0,0,2,4,0.08241758241758242,6,1.75,124,109,49,79,75,7,42,7,8,7,1,0.1828358208955224,5.25,6,9,0.769795918367347,1.0,6.125,15.5,9.875,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,34,116,0.8866666666666667,0.8152173913043478,1.0,0.8982035928143712,0.22666666666666666,0.0,9.0,0.7777777777777778,0.8888888888888888,0.8982035928143712,0.9463722397476341,0.04816864693326284,150,0,34,116,0.8866666666666667,0.8152173913043478,1.0,0.8982035928143712,0.22666666666666666,0.0,9.0,0.7777777777777778,0.8888888888888888,0.8982035928143712,0.9463722397476341,0.04816864693326284,1.0,1.0,0.9093102108609125,0.9047619047619049,1.0,1.0,0.2580430000089109
optional,0.05,1009,350,150,150,0.0,0.05,0.95,8,4,0.011428571428571429,0.534504802037805,0.2672524010189025,6.091428571428572,9,10,8,2,20,14,15,8,4,4,0,0,2,4,0.08241758241758242,6,1.75,124,109,49,79,75,7,42,7,8,7,1,0.1828358208955224,5.25,6,9,0.7676967930029155,1.0,6.125,15.5,9.875,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,34,116,0.8866666666666667,0.8152173913043478,1.0,0.8982035928143712,0.22666666666666666,0.0,9.0,0.7777777777777778,0.8888888888888888,0.8982035928143712,0.9463722397476341,0.04816864693326284,150,0,34,116,0.8866666666666667,0.8152173913043478,1.0,0.8982035928143712,0.22666666666666666,0.0,9.0,0.7777777777777778,0.8888888888888888,0.8982035928143712,0.9463722397476341,0.04816864693326284,1.0,1.0,0.9066886404843307,0.9047619047619049,1.0,1.0,0.25523879201500677
optional,0.05,1010,350,150,150,0.0,0.05,0.95,8,4,0.011428571428571429,0.6008169382019136,0.3004084691009568,6.1085714285714285,9,10,8,2,20,14,15,8,4,4,0,0,2,4,0.08241758241758242,6,1.75,124,109,49,79,75,7,42,7,8,7,1,0.1828358208955224,5.25,6,9,0.7718950437317785,1.0,6.125,15.5,9.875,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,33,117,0.89,0.819672131147541,1.0,0.9009009009009009,0.22,0.0,9.0,0.7777777777777778,0.8888888888888888,0.9009009009009009,0.9493670886075949,0.048466187706693975,150,0,33,117,0.89,0.819672131147541,1.0,0.9009009009009009,0.22,0.0,9.0,0.7777777777777778,0.8888888888888888,0.9009009009009009,0.9493670886075949,0.048466187706693975,1.0,1.0,0.9097961772439566,0.9047619047619049,1.0,1.0,0.2432222079951316
optional,0.1,1001,350,150,150,0.0,0.05,0.95,8,4,0.011428571428571429,0.9590173029160772,0.4795086514580386,6.208571428571428,9,10,8,2,20,14,15,8,4,4,0,0,2,4,0.08241758241758242,6,1.75,136,121,61,91,75,7,54,7,8,8,0,0.22761194029850745,6.75,7,12,0.6475878220140515,1.0,7.625,17.0,11.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9235264249040335,0.9047619047619049,1.0,1.0,0.2542899170075543
optional,0.1,1002,350,150,150,0.0,0.05,0.95,8,4,0.011428571428571429,0.9359904890352678,0.4679952445176339,6.2,9,10,8,2,20,14,15,8,4,4,0,0,2,4,0.08241758241758242,6,1.75,136,121,61,91,75,7,54,7,8,8,0,0.22761194029850745,6.75,7,12,0.6459016393442623,1.0,7.625,17.0,11.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9228433598051304,0.9047619047619049,1.0,1.0,0.25176020900835283
optional,0.1,1003,350,150,150,0.0,0.05,0.95,8,4,0.011428571428571429,0.8713954409720149,0.43569772048600747,6.18,9,10,8,2,20,14,15,8,4,4,0,0,2,4,0.08241758241758242,6,1.75,136,121,61,91,75,7,54,7,8,8,0,0.22761194029850745,6.75,7,12,0.641967213114754,1.0,7.625,17.0,11.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9210023634120634,0.9047619047619049,1.0,1.0,0.2710365829989314
optional,0.1,1004,350,150,150,0.0,0.05,0.95,8,4,0.011428571428571429,0.9586727728193647,0.47933638640968235,6.208571428571428,9,10,8,2,20,14,15,8,4,4,0,0,2,4,0.08241758241758242,6,1.75,136,121,61,91,75,7,54,7,8,8,0,0.22761194029850745,6.75,7,12,0.6475878220140515,1.0,7.625,17.0,11.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9232408318390819,0.9047619047619049,1.0,1.0,0.25351766700623557
optional,0.1,1005,350,150,150,0.0,0.05,0.95,8,4,0.011428571428571429,1.024843773961349,0.5124218869806745,6.228571428571429,9,10,8,2,20,14,15,8,4,4,0,0,2,4,0.08241758241758242,6,1.75,136,121,61,91,75,7,54,7,8,8,0,0.22761194029850745,6.75,7,12,0.6515222482435596,1.0,7.625,17.0,11.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9249167598675188,0.9047619047619049,1.0,1.0,0.258550667000236
optional,0.1,1006,350,150,150,0.0,0.05,0.95,8,4,0.011428571428571429,0.9810103111249869,0.49050515556249347,6.214285714285714,9,10,8,2,20,14,15,8,4,4,0,0,2,4,0.08241758241758242,6,1.75,136,121,61,91,75,7,54,7,8,8,0,0.22761194029850745,6.75,7,12,0.648711943793911,1.0,7.625,17.0,11.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9239001975344361,0.9047619047619049,1.0,1.0,0.2584189590124879
