case_type,case_index,mutation_family,trace,imperative_accepts,declare_model_accepts,declare_closed_world_accepts
positive,73,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,74,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,75,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,76,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,77,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,78,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,79,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,80,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,81,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,82,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,83,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,84,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,85,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,86,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,87,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,88,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,89,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,90,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,91,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,92,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,93,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,94,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,95,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,96,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,97,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,98,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,99,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,100,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,101,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,102,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,103,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,104,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,105,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,106,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,107,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,108,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,109,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,110,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,111,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,112,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,113,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,114,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,115,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,116,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,117,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,118,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,119,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,120,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,121,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,122,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,123,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,124,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,125,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,126,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,127,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,128,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,129,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,130,valid_variant,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,131,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,132,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,133,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,134,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,135,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,136,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,137,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,138,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,139,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,140,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,141,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,142,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,143,valid_variant,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,144,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,145,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
positive,146,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,147,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,148,valid_variant,Register -> Check -> Assess -> Decide -> Notify -> Archive,True,True,True
positive,149,valid_variant,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,True,True,True
negative,0,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,1,notify_before_decide,Register -> Check -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,2,missing_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Archive,False,False,False
negative,3,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,4,duplicate_notify,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,5,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,6,archive_before_notify,Register -> Check -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,7,notify_before_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,8,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive,False,False,False
negative,9,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,10,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,11,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive,False,False,False
negative,12,archive_before_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,13,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,14,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive,False,False,False
negative,15,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,16,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,17,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,18,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,19,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,20,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,21,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,22,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,23,duplicate_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,24,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,25,archive_before_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,26,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,27,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,28,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,29,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,30,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,31,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,True
negative,32,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,33,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,True
negative,34,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive,False,False,False
negative,35,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,36,register_not_first,Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,37,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,38,duplicate_register,Register -> Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,39,duplicate_notify,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,40,missing_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Archive,False,False,False
negative,41,missing_decide,Register -> Check -> Assess -> Optional review -> Notify -> Archive,False,False,False
negative,42,notify_before_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,43,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,44,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,45,register_not_first,Check -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,46,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,47,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,48,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,49,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,50,register_not_first,Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,51,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,52,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,True
negative,53,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,True
negative,54,missing_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Archive,False,False,False
negative,55,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,56,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,True
negative,57,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,58,archive_before_notify,Register -> Check -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,59,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,True
negative,60,duplicate_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,61,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,62,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,63,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,64,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,65,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,66,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,67,register_not_first,Check -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,68,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,True
negative,69,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,70,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,71,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,72,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,73,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,74,duplicate_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,75,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,True
negative,76,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,77,missing_decide,Register -> Check -> Assess -> Optional review -> Notify -> Archive,False,False,False
negative,78,notify_before_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,79,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,80,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,81,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,82,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,83,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,84,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,85,notify_before_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,86,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,87,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,88,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,True
negative,89,duplicate_register,Register -> Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,90,duplicate_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,91,duplicate_notify,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,92,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,True
negative,93,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,True
negative,94,duplicate_register,Register -> Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,95,duplicate_register,Register -> Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,96,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,97,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,98,duplicate_notify,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,99,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,100,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,101,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,True
negative,102,archive_before_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,103,missing_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Archive,False,False,False
negative,104,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,105,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,106,archive_before_notify,Register -> Check -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,107,register_not_first,Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,108,missing_decide,Register -> Check -> Assess -> Optional review -> Notify -> Archive,False,False,False
negative,109,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,110,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,111,notify_before_decide,Register -> Check -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,112,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,113,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,114,archive_before_notify,Register -> Check -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,115,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,116,missing_decide,Register -> Check -> Assess -> Optional review -> Notify -> Archive,False,False,False
negative,117,archive_before_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,118,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,119,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,120,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,121,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,True
negative,122,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
